所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和2年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
国土交通省,国土交通本省,049,43,052,1,92,5,00,整備新幹線整備事業費,整備新幹線整備事業費補助,80372000,79192000,1180000
国土交通省,国土交通本省,053,43,052,2,92,6,00,航空機燃料税財源空港整備事業費自動車安全特別会計へ繰入,航空機燃料税財源の自動車安全特別会計へ繰入,25892226,20760300,5131926
国土交通省,国土交通本省,054,43,052,2,92,6,00,航空機燃料税財源北海道空港整備事業費自動車安全特別会計へ繰入,航空機燃料税財源の自動車安全特別会計へ繰入,11019000,16492000,-5473000
国土交通省,国土交通本省,055,43,052,2,92,6,00,航空機燃料税財源離島空港整備事業費自動車安全特別会計へ繰入,航空機燃料税財源の自動車安全特別会計へ繰入,2102000,2012000,90000
国土交通省,国土交通本省,056,95,016,2,12,9,06,都市・地域づくり推進費,諸謝金,427,427,0
国土交通省,国土交通本省,056,95,016,2,12,2,08,都市・地域づくり推進費,職員旅費,3382,3055,327
国土交通省,国土交通本省,056,95,016,2,12,2,08,都市・地域づくり推進費,委員等旅費,731,733,-2
国土交通省,国土交通本省,056,95,016,2,12,3,09,都市・地域づくり推進費,都市・地域づくり推進調査費,566499,499783,66716
国土交通省,国土交通本省,056,95,016,2,12,3,09,都市・地域づくり推進費,資格検定国家試験費,144,144,0
国土交通省,国土交通本省,056,95,016,2,12,5,14,都市・地域づくり推進費,集約型都市構造化推進調査委託費,10000,16297,-6297
国土交通省,国土交通本省,056,95,053,2,82,5,16,都市・地域づくり推進費,防災集団移転促進事業費補助金,44650,44650,0
国土交通省,国土交通本省,056,95,016,1,82,5,16,都市・地域づくり推進費,集落活性化推進事業費補助金,60000,114685,-54685
国土交通省,国土交通本省,056,95,016,2,81,5,16,都市・地域づくり推進費,半島振興広域連携促進事業費補助金,68000,79254,-11254
国土交通省,国土交通本省,056,95,016,2,40,5,16,都市・地域づくり推進費,都市開発海外展開支援事業費補助金,60000,0,60000
国土交通省,国土交通本省,056,95,016,2,85,5,16,都市・地域づくり推進費,集約都市形成支援事業費補助金,500000,489835,10165
国土交通省,国土交通本省,056,95,016,2,40,5,16,都市・地域づくり推進費,官民連携都市再生推進事業費補助金,500000,0,500000
国土交通省,国土交通本省,056,95,016,2,40,5,16,都市・地域づくり推進費,民間まちづくり活動促進事業費補助金,0,104398,-104398
国土交通省,国土交通本省,056,95,016,2,85,5,16,都市・地域づくり推進費,国際競争力強化促進事業費補助金,0,511982,-511982
国土交通省,国土交通本省,056,95,016,2,85,5,16,都市・地域づくり推進費,歴史的風致活用国際観光支援事業費補助金,0,35648,-35648
国土交通省,国土交通本省,056,95,016,2,72,5,16,都市・地域づくり推進費,経済協力開発機構拠出金,37750,40206,-2456
国土交通省,国土交通本省,057,44,052,1,20,4,00,都市再生・地域再生整備事業費,都市開発事業調査費,424000,424000,0
国土交通省,国土交通本省,057,44,052,1,82,5,00,都市再生・地域再生整備事業費,都市構造再編集中支援事業費補助,70000000,0,70000000
国土交通省,国土交通本省,057,44,052,1,86,5,00,都市再生・地域再生整備事業費,市街地再開発事業費補助,10209000,9676000,533000
国土交通省,国土交通本省,057,44,052,1,82,5,00,都市再生・地域再生整備事業費,都市再生推進事業費補助,14594000,14427755,166245
国土交通省,国土交通本省,057,44,059,2,40,5,00,都市再生・地域再生整備事業費,民間都市開発推進機構補給金,57000,0,57000
国土交通省,国土交通本省,057,44,052,1,95,9,00,都市再生・地域再生整備事業費,都市開発資金貸付金,5825755,6054000,-228245
国土交通省,国土交通本省,057,44,052,1,92,5,00,都市再生・地域再生整備事業費,都市機能立地支援事業費補助,0,948000,-948000
国土交通省,国土交通本省,058,95,016,2,12,2,08,鉄道網整備推進費,職員旅費,65,67,-2
国土交通省,国土交通本省,058,95,016,2,12,5,14,鉄道網整備推進費,鉄道整備等基礎調査委託費,266000,295371,-29371
国土交通省,国土交通本省,058,95,063,2,40,5,16,鉄道網整備推進費,新線調査費等補助金,43258,40866,2392
国土交通省,国土交通本省,058,95,063,2,40,5,16,鉄道網整備推進費,譲渡線建設費等利子補給金,41000,52000,-11000
国土交通省,国土交通本省,059,43,052,1,92,5,00,鉄道網整備事業費,幹線鉄道等活性化事業費補助,483000,525000,-42000
国土交通省,国土交通本省,059,43,052,1,92,5,00,鉄道網整備事業費,都市鉄道利便増進事業費補助,11568000,11568000,0
国土交通省,国土交通本省,059,43,052,1,92,5,00,鉄道網整備事業費,都市鉄道整備事業費補助,6607000,6042000,565000
国土交通省,国土交通本省,059,43,052,1,92,5,00,鉄道網整備事業費,鉄道駅総合改善事業費補助,1757000,2453000,-696000
国土交通省,国土交通本省,060,95,016,2,12,9,06,地域公共交通維持・活性化推進費,諸謝金,1030,1348,-318
国土交通省,国土交通本省,060,95,016,2,12,2,08,地域公共交通維持・活性化推進費,職員旅費,6160,6711,-551
国土交通省,国土交通本省,060,95,016,2,12,2,08,地域公共交通維持・活性化推進費,委員等旅費,2020,2371,-351
国土交通省,国土交通本省,060,95,016,2,12,3,09,地域公共交通維持・活性化推進費,地域公共交通維持・活性化推進調査費,159213,194028,-34815
国土交通省,国土交通本省,060,95,063,2,40,5,16,地域公共交通維持・活性化推進費,地域公共交通確保維持改善事業費補助金,20310472,22000584,-1690112
国土交通省,国土交通本省,060,95,063,2,40,5,16,地域公共交通維持・活性化推進費,地方空港受入環境整備事業費補助金,614225,799276,-185051
国土交通省,国土交通本省,096,95,063,2,40,5,16,独立行政法人鉄道建設・運輸施設整備支援機構運営費,独立行政法人鉄道建設・運輸施設整備支援機構地域公共交通等勘定運営費交付金,63495,45906,17589
国土交通省,国土交通本省,096,95,063,2,40,5,16,独立行政法人鉄道建設・運輸施設整備支援機構運営費,独立行政法人鉄道建設・運輸施設整備支援機構助成勘定運営費交付金,200362,214622,-14260
国土交通省,国土交通本省,061,44,052,1,82,5,00,都市・地域交通整備事業費,都市・地域交通戦略推進事業費補助,692000,692000,0
国土交通省,国土交通本省,062,95,016,2,12,3,09,道路交通円滑化推進費,道路交通円滑化推進調査費,118039,125884,-7845
国土交通省,国土交通本省,361,42,052,1,20,4,00,道路交通円滑化事業費,道路交通円滑化事業費,204079000,179021000,25058000
国土交通省,国土交通本省,361,42,052,1,20,4,00,道路交通円滑化事業費,営繕宿舎費,362000,461000,-99000
国土交通省,国土交通本省,361,42,052,1,82,5,00,道路交通円滑化事業費,道路交通円滑化事業費補助,8855000,9174000,-319000
国土交通省,国土交通本省,361,42,052,1,82,5,00,道路交通円滑化事業費,後進地域特例法適用団体補助率差額,272000,237000,35000
国土交通省,国土交通本省,361,42,052,1,95,9,00,道路交通円滑化事業費,有料道路整備資金貸付金,6606000,4348000,2258000
国土交通省,国土交通本省,361,42,052,1,95,9,00,道路交通円滑化事業費,連続立体交差事業資金貸付金,25000,25000,0
国土交通省,国土交通本省,066,95,016,2,11,1,05,社会資本整備・管理効率化推進費,非常勤職員手当,13384,10486,2898
国土交通省,国土交通本省,066,95,016,2,12,9,06,社会資本整備・管理効率化推進費,諸謝金,30783,30710,73
国土交通省,国土交通本省,066,95,016,2,12,2,08,社会資本整備・管理効率化推進費,職員旅費,92579,105575,-12996
国土交通省,国土交通本省,066,95,016,2,12,2,08,社会資本整備・管理効率化推進費,委員等旅費,11049,10958,91
国土交通省,国土交通本省,066,95,016,2,12,3,09,社会資本整備・管理効率化推進費,庁費,12405,11897,508
国土交通省,国土交通本省,066,95,016,2,12,3,09,社会資本整備・管理効率化推進費,校費,183131,170635,12496
国土交通省,国土交通本省,066,95,016,2,12,3,09,社会資本整備・管理効率化推進費,情報処理業務庁費,190740,137087,53653
国土交通省,国土交通本省,066,95,016,2,12,3,09,社会資本整備・管理効率化推進費,社会資本整備・管理効率化推進調査費,625981,556313,69668
国土交通省,国土交通本省,066,95,016,2,12,3,09,社会資本整備・管理効率化推進費,庁舎管理改善設備整備費,6441,7090,-649
国土交通省,国土交通本省,066,95,016,2,12,3,09,社会資本整備・管理効率化推進費,各所修繕,11679,11649,30
国土交通省,国土交通本省,066,95,199,2,13,3,09,社会資本整備・管理効率化推進費,自動車重量税,35,35,0
国土交通省,国土交通本省,066,95,016,2,12,5,14,社会資本整備・管理効率化推進費,施設管理業務委託費,77220,80795,-3575
国土交通省,国土交通本省,066,95,016,2,81,5,16,社会資本整備・管理効率化推進費,官民連携社会資本整備等推進費補助金,311824,325927,-14103
国土交通省,国土交通本省,066,95,016,2,95,9,20,社会資本整備・管理効率化推進費,支障物件補償金,30,30,0
国土交通省,国土交通本省,067,95,016,2,11,1,05,不動産市場整備等推進費,委員手当,7141,7141,0
国土交通省,国土交通本省,067,95,016,2,12,9,06,不動産市場整備等推進費,諸謝金,3034,3552,-518
国土交通省,国土交通本省,067,95,016,2,12,2,08,不動産市場整備等推進費,職員旅費,21233,21385,-152
国土交通省,国土交通本省,067,95,016,2,12,2,08,不動産市場整備等推進費,委員等旅費,3879,3253,626
国土交通省,国土交通本省,067,95,016,2,12,2,08,不動産市場整備等推進費,参考人等旅費,42,42,0
国土交通省,国土交通本省,067,95,016,2,12,3,09,不動産市場整備等推進費,不動産市場整備等推進調査費,4673968,4933900,-259932
国土交通省,国土交通本省,067,95,016,2,12,3,09,不動産市場整備等推進費,資格検定国家試験費,40455,40455,0
国土交通省,国土交通本省,068,95,016,2,12,9,06,建設市場整備推進費,諸謝金,5447,4913,534
国土交通省,国土交通本省,068,95,016,2,12,2,08,建設市場整備推進費,職員旅費,65456,69767,-4311
国土交通省,国土交通本省,068,95,016,2,12,2,08,建設市場整備推進費,委員等旅費,3689,4146,-457
国土交通省,国土交通本省,068,95,016,2,12,3,09,建設市場整備推進費,情報処理業務庁費,29928,48786,-18858
国土交通省,国土交通本省,068,95,016,2,12,3,09,建設市場整備推進費,建設市場整備推進調査費,699526,731910,-32384
国土交通省,国土交通本省,068,95,016,2,12,3,09,建設市場整備推進費,資格検定国家試験費,765,808,-43
国土交通省,国土交通本省,068,95,016,2,12,3,09,建設市場整備推進費,電子計算機借料,1138,1139,-1
国土交通省,国土交通本省,069,95,016,2,12,2,08,国土交通統計調査費,職員旅費,2147,1536,611
国土交通省,国土交通本省,069,95,016,2,12,3,09,国土交通統計調査費,統計調査費,620216,408370,211846
国土交通省,国土交通本省,069,95,059,2,12,5,14,国土交通統計調査費,統計情報調査委託費,216454,205427,11027
国土交通省,国土交通本省,070,95,016,2,12,9,06,国土調査費,諸謝金,949,949,0
国土交通省,国土交通本省,070,95,016,2,12,2,08,国土調査費,職員旅費,8727,8764,-37
国土交通省,国土交通本省,070,95,016,2,12,2,08,国土調査費,委員等旅費,92,92,0
国土交通省,国土交通本省,070,95,016,2,12,3,09,国土調査費,測量庁費,342429,321179,21250
国土交通省,国土交通本省,070,95,059,2,81,5,16,国土調査費,地籍整備推進調査費補助金,123401,119167,4234
国土交通省,国土交通本省,070,95,059,2,81,5,16,国土調査費,地籍調査費負担金,6407020,8007020,-1600000
国土交通省,国土交通本省,130,95,016,2,12,9,06,自動車運送業市場環境整備推進費,諸謝金,1050,980,70
国土交通省,国土交通本省,130,95,016,2,12,2,08,自動車運送業市場環境整備推進費,職員旅費,1110,1470,-360
国土交通省,国土交通本省,130,95,016,2,12,2,08,自動車運送業市場環境整備推進費,委員等旅費,180,168,12
国土交通省,国土交通本省,130,95,016,2,12,3,09,自動車運送業市場環境整備推進費,自動車運送業市場環境整備推進調査費,85936,192751,-106815
国土交通省,国土交通本省,071,95,016,2,12,9,06,海事産業市場整備等推進費,諸謝金,2215,2301,-86
国土交通省,国土交通本省,071,13,054,2,12,9,06,海事産業市場整備等推進費,技術研究開発謝金,1349,1048,301
国土交通省,国土交通本省,071,08,085,2,60,9,06,海事産業市場整備等推進費,船員離職者職業転換等給付金,3190,4016,-826
国土交通省,国土交通本省,071,95,016,2,12,2,08,海事産業市場整備等推進費,職員旅費,19072,17565,1507
国土交通省,国土交通本省,071,13,054,2,12,2,08,海事産業市場整備等推進費,技術研究開発調査旅費,2748,2482,266
国土交通省,国土交通本省,071,95,016,2,12,2,08,海事産業市場整備等推進費,委員等旅費,1441,1331,110
国土交通省,国土交通本省,071,13,054,2,12,2,08,海事産業市場整備等推進費,技術研究開発委員等旅費,1353,1053,300
国土交通省,国土交通本省,071,13,054,2,12,3,09,海事産業市場整備等推進費,技術研究開発調査費,203881,147442,56439
国土交通省,国土交通本省,071,95,016,2,12,3,09,海事産業市場整備等推進費,海事産業市場整備等推進調査費,314570,254619,59951
国土交通省,国土交通本省,071,95,016,2,12,3,09,海事産業市場整備等推進費,船員手帳作成費,6255,5775,480
国土交通省,国土交通本省,071,95,016,2,12,3,09,海事産業市場整備等推進費,電子計算機借料,8133,7739,394
国土交通省,国土交通本省,071,13,054,2,12,5,14,海事産業市場整備等推進費,技術研究開発委託費,96388,101884,-5496
国土交通省,国土交通本省,071,95,016,2,12,5,14,海事産業市場整備等推進費,政府開発援助開発途上国船員教育者養成事業委託費,17921,18308,-387
国土交通省,国土交通本省,071,13,054,2,40,5,16,海事産業市場整備等推進費,海事産業関連技術研究開発費補助金,354000,647000,-293000
国土交通省,国土交通本省,071,08,085,2,40,5,16,海事産業市場整備等推進費,船員雇用促進対策事業費補助金,93746,92963,783
国土交通省,国土交通本省,071,95,016,2,72,5,16,海事産業市場整備等推進費,経済協力開発機構分担金,10757,11397,-640
国土交通省,国土交通本省,071,95,016,2,72,5,16,海事産業市場整備等推進費,経済協力開発機構拠出金,21808,23227,-1419
国土交通省,国土交通本省,074,95,063,2,30,5,16,独立行政法人海技教育機構運営費,独立行政法人海技教育機構運営費交付金,7093246,7231694,-138448
国土交通省,国土交通本省,076,95,016,2,12,9,06,国土形成推進費,諸謝金,3847,4337,-490
国土交通省,国土交通本省,076,95,016,2,12,2,08,国土形成推進費,職員旅費,19456,20736,-1280
国土交通省,国土交通本省,076,95,016,2,12,2,08,国土形成推進費,委員等旅費,2944,5575,-2631
国土交通省,国土交通本省,076,95,016,2,12,3,09,国土形成推進費,情報処理業務庁費,13300,13497,-197
国土交通省,国土交通本省,076,95,016,2,12,3,09,国土形成推進費,国土形成推進調査費,440435,428451,11984
国土交通省,国土交通本省,076,95,016,2,12,3,09,国土形成推進費,電子計算機借料,2712,14181,-11469
国土交通省,国土交通本省,076,95,016,2,72,5,16,国土形成推進費,経済協力開発機構等拠出金,43040,44480,-1440
国土交通省,国土交通本省,280,47,052,1,82,5,00,社会資本総合整備事業費,社会資本整備総合交付金,697282000,803531000,-106249000
国土交通省,国土交通本省,280,47,052,1,82,5,00,社会資本総合整備事業費,防災・安全社会資本整備交付金,983258000,1255171000,-271913000
国土交通省,国土交通本省,282,48,052,1,82,5,00,官民連携基盤整備推進調査費,官民連携基盤整備調査費補助,331000,331000,0
国土交通省,国土交通本省,080,95,016,2,12,2,08,地理空間情報整備・活用推進費,職員旅費,348,1549,-1201
国土交通省,国土交通本省,080,95,016,2,12,3,09,地理空間情報整備・活用推進費,地理空間情報整備・活用推進調査費,96401,64915,31486
国土交通省,国土交通本省,081,95,016,2,12,9,06,離島振興費,諸謝金,48,48,0
国土交通省,国土交通本省,081,95,016,2,12,2,08,離島振興費,職員旅費,5303,3174,2129
国土交通省,国土交通本省,081,95,016,2,12,2,08,離島振興費,委員等旅費,267,322,-55
国土交通省,国土交通本省,081,95,016,2,12,3,09,離島振興費,離島振興調査費,124733,26503,98230
国土交通省,国土交通本省,081,95,016,2,81,5,16,離島振興費,小笠原諸島振興開発費補助金,136183,137426,-1243
国土交通省,国土交通本省,081,95,016,2,81,5,16,離島振興費,離島活性化交付金,1400000,1578704,-178704
国土交通省,国土交通本省,081,95,199,2,81,5,16,離島振興費,奄美群島振興交付金,2400000,2444445,-44445
国土交通省,国土交通本省,081,95,059,1,82,5,00,離島振興費,小笠原諸島振興開発事業費補助,914000,930275,-16275
国土交通省,国土交通本省,083,41,051,1,20,4,00,離島振興事業費,国有林野内治山事業費,205000,184000,21000
国土交通省,国土交通本省,083,43,052,1,20,4,00,離島振興事業費,港湾改修費,3032500,2122100,910400
国土交通省,国土交通本省,083,43,052,1,20,4,00,離島振興事業費,港湾営繕宿舎費,4833,3761,1072
国土交通省,国土交通本省,083,46,052,1,20,4,00,離島振興事業費,かんがい排水事業費,1919300,2112680,-193380
国土交通省,国土交通本省,083,46,052,1,20,4,00,離島振興事業費,総合農地防災事業費,50000,50000,0
国土交通省,国土交通本省,083,46,052,1,20,4,00,離島振興事業費,農業農村整備営繕宿舎費,26700,32700,-6000
国土交通省,国土交通本省,083,41,051,1,82,5,00,離島振興事業費,治山事業費補助,654000,687000,-33000
国土交通省,国土交通本省,083,41,051,1,82,5,00,離島振興事業費,特定洪水対策等推進事業費補助,75000,0,75000
国土交通省,国土交通本省,083,42,052,1,82,5,00,離島振興事業費,道路更新防災等対策事業費補助,1790000,0,1790000
国土交通省,国土交通本省,083,43,052,1,82,5,00,離島振興事業費,港湾改修費補助,3540900,3635300,-94400
国土交通省,国土交通本省,083,44,052,1,82,5,00,離島振興事業費,無電柱化推進事業費補助,79000,0,79000
国土交通省,国土交通本省,083,45,086,1,92,5,00,離島振興事業費,水道施設整備費補助,784000,949000,-165000
国土交通省,国土交通本省,083,46,052,1,82,5,00,離島振興事業費,農業生産基盤整備事業費補助,4527000,4665620,-138620
国土交通省,国土交通本省,083,46,052,1,82,5,00,離島振興事業費,森林環境保全整備事業費補助,681000,726000,-45000
国土交通省,国土交通本省,083,46,052,1,82,5,00,離島振興事業費,水産基盤整備事業費補助,10931000,12057000,-1126000
国土交通省,国土交通本省,083,45,086,1,82,5,00,離島振興事業費,循環型社会形成推進交付金,1778000,1444000,334000
国土交通省,国土交通本省,083,46,052,1,82,5,00,離島振興事業費,農山漁村地域整備交付金,6361000,6426000,-65000
国土交通省,国土交通本省,083,46,052,1,82,5,00,離島振興事業費,美しい森林づくり基盤整備交付金,29000,31000,-2000
国土交通省,国土交通本省,083,47,052,1,82,5,00,離島振興事業費,社会資本整備総合交付金,16342000,16886000,-544000
国土交通省,国土交通本省,083,47,052,1,82,5,00,離島振興事業費,防災・安全社会資本整備交付金,10818000,12236000,-1418000
国土交通省,国土交通本省,085,95,016,2,12,9,06,北海道総合開発推進費,諸謝金,618,369,249
国土交通省,国土交通本省,085,95,016,2,12,2,08,北海道総合開発推進費,職員旅費,12954,11386,1568
国土交通省,国土交通本省,085,95,016,2,12,2,08,北海道総合開発推進費,委員等旅費,1146,1033,113
国土交通省,国土交通本省,085,95,016,2,12,3,09,北海道総合開発推進費,北海道総合開発推進調査費,54320,61086,-6766
国土交通省,国土交通本省,085,95,059,2,12,5,14,北海道総合開発推進費,民族共生象徴空間運営委託費,1520264,869157,651107
国土交通省,国土交通本省,085,95,059,2,71,5,16,北海道総合開発推進費,アイヌ伝統等普及啓発等事業費補助金,81440,91736,-10296
国土交通省,国土交通本省,085,95,059,2,82,5,16,北海道総合開発推進費,北方領土隣接地域振興等事業推進費補助金,101852,101852,0
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,海岸保全施設整備事業費,476938,1206938,-730000
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,海岸営繕宿舎費,62,62,0
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,国有林野内治山事業費,4674839,4935839,-261000
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,治山営繕宿舎費,161,161,0
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,河川改修費,47889699,46906758,982941
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,河川維持修繕費,13749000,13039000,710000
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,堰堤維持費,7624029,7214065,409964
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,河川総合開発事業費,360000,344420,15580
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,河川工作物関連応急対策事業費,1423000,1346000,77000
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,沙流川沙流川総合開発建設費,7643102,4517306,3125796
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,石狩川幾春別川総合開発建設費,12721979,15861078,-3139099
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,総合流域防災対策事業費,552148,530941,21207
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,砂防事業費,3067941,3616370,-548429
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,特定緊急砂防事業費,2167000,999960,1167040
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,治水営繕宿舎費,312223,312223,0
国土交通省,国土交通本省,086,42,052,1,20,4,00,北海道開発事業費,道路更新防災対策事業費,8625000,8625000,0
国土交通省,国土交通本省,086,42,052,1,20,4,00,北海道開発事業費,地域連携道路事業費,71989000,73484000,-1495000
国土交通省,国土交通本省,086,42,052,1,20,4,00,北海道開発事業費,道路交通円滑化事業費,5190000,5695000,-505000
国土交通省,国土交通本省,086,42,052,1,20,4,00,北海道開発事業費,道路維持管理費,97264000,99745000,-2481000
国土交通省,国土交通本省,086,42,052,1,20,4,00,北海道開発事業費,道路整備営繕宿舎費,457000,447000,10000
国土交通省,国土交通本省,086,43,052,1,20,4,00,北海道開発事業費,港湾改修費,17891435,15355435,2536000
国土交通省,国土交通本省,086,43,052,1,20,4,00,北海道開発事業費,港湾作業船整備費,74000,74000,0
国土交通省,国土交通本省,086,43,052,1,20,4,00,北海道開発事業費,港湾営繕宿舎費,108565,108565,0
国土交通省,国土交通本省,086,44,051,1,20,4,00,北海道開発事業費,総合水系環境整備事業費,762897,742897,20000
国土交通省,国土交通本省,086,44,051,1,20,4,00,北海道開発事業費,都市水環境営繕宿舎費,3050,3050,0
国土交通省,国土交通本省,086,44,052,1,20,4,00,北海道開発事業費,道路交通安全施設等整備事業費,9677000,10182000,-505000
国土交通省,国土交通本省,086,44,052,1,20,4,00,北海道開発事業費,交通事故重点対策道路事業費,8430000,9011000,-581000
国土交通省,国土交通本省,086,44,052,1,20,4,00,北海道開発事業費,無電柱化推進事業費,2628000,2616000,12000
国土交通省,国土交通本省,086,44,052,1,20,4,00,北海道開発事業費,道路環境営繕宿舎費,27000,37000,-10000
国土交通省,国土交通本省,086,45,052,1,20,4,00,北海道開発事業費,国営公園等維持管理費,1272420,973984,298436
国土交通省,国土交通本省,086,45,052,1,20,4,00,北海道開発事業費,国営公園営繕宿舎費,1000,1000,0
国土交通省,国土交通本省,086,46,052,1,20,4,00,北海道開発事業費,かんがい排水事業費,21445841,26574888,-5129047
国土交通省,国土交通本省,086,46,052,1,20,4,00,北海道開発事業費,国営造成施設管理費,1912643,1608625,304018
国土交通省,国土交通本省,086,46,052,1,20,4,00,北海道開発事業費,農用地再編整備事業費,23872064,19837449,4034615
国土交通省,国土交通本省,086,46,052,1,20,4,00,北海道開発事業費,総合農地防災事業費,13144077,10383436,2760641
国土交通省,国土交通本省,086,46,052,1,20,4,00,北海道開発事業費,農業農村整備営繕宿舎費,161242,161242,0
国土交通省,国土交通本省,086,46,052,1,20,4,00,北海道開発事業費,特定漁港漁場整備費,14756378,17203378,-2447000
国土交通省,国土交通本省,086,46,052,1,20,4,00,北海道開発事業費,水産基盤整備作業船整備費,18000,18000,0
国土交通省,国土交通本省,086,46,052,1,20,4,00,北海道開発事業費,水産基盤整備営繕宿舎費,22622,22622,0
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,河川事業調査費,28492,28492,0
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,河川総合開発事業調査費,22387,22387,0
国土交通省,国土交通本省,086,42,052,1,20,4,00,北海道開発事業費,道路調査費,167000,121000,46000
国土交通省,国土交通本省,086,43,052,1,20,4,00,北海道開発事業費,港湾事業調査費,12000,12000,0
国土交通省,国土交通本省,086,44,051,1,20,4,00,北海道開発事業費,総合水系環境整備事業調査費,3053,3053,0
国土交通省,国土交通本省,086,46,052,1,20,4,00,北海道開発事業費,農業生産基盤整備事業調査費,8740,8740,0
国土交通省,国土交通本省,086,41,051,1,82,5,00,北海道開発事業費,治山事業費補助,3708000,3896000,-188000
国土交通省,国土交通本省,086,41,051,1,82,5,00,北海道開発事業費,治水ダム等建設事業費補助,225000,171000,54000
国土交通省,国土交通本省,086,41,051,1,82,5,00,北海道開発事業費,河川災害復旧等関連緊急事業費補助,400000,300000,100000
国土交通省,国土交通本省,086,41,051,1,82,5,00,北海道開発事業費,特定洪水対策等推進事業費補助,4738000,2970000,1768000
国土交通省,国土交通本省,086,41,051,1,82,5,00,北海道開発事業費,特定緊急砂防事業費補助,150000,150000,0
国土交通省,国土交通本省,086,41,051,1,82,5,00,北海道開発事業費,特定土砂災害対策推進事業費補助,1262000,1162000,100000
国土交通省,国土交通本省,086,42,052,1,82,5,00,北海道開発事業費,地域連携道路事業費補助,1509000,1254000,255000
国土交通省,国土交通本省,086,42,052,1,82,5,00,北海道開発事業費,道路更新防災等対策事業費補助,19963000,998000,18965000
国土交通省,国土交通本省,086,42,052,1,82,5,00,北海道開発事業費,雪寒地域道路事業費補助,3476000,3326000,150000
国土交通省,国土交通本省,086,43,052,1,82,5,00,北海道開発事業費,港湾改修費補助,72000,0,72000
国土交通省,国土交通本省,086,44,052,1,82,5,00,北海道開発事業費,交通連携道路事業費補助,120000,4000,116000
国土交通省,国土交通本省,086,44,052,1,82,5,00,北海道開発事業費,道路交通安全施設等整備事業費補助,6000,0,6000
国土交通省,国土交通本省,086,44,052,1,82,5,00,北海道開発事業費,無電柱化推進事業費補助,840000,0,840000
国土交通省,国土交通本省,086,45,086,1,92,5,00,北海道開発事業費,水道施設整備費補助,2750000,2025000,725000
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,諸土地改良事業費補助,141954,106974,34980
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,土地改良施設管理費補助,823030,831996,-8966
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,農業競争力強化基盤整備事業費補助,17529922,18390007,-860085
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,中山間総合整備事業費補助,200000,0,200000
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,農村地域防災減災事業費補助,708000,640000,68000
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,森林環境保全整備事業費補助,7421000,6514000,907000
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,水産基盤整備事業費補助,9986000,11531000,-1545000
国土交通省,国土交通本省,086,42,052,1,82,5,00,北海道開発事業費,道路調査費補助,29000,25000,4000
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,水産基盤整備調査費補助,2000,2000,0
国土交通省,国土交通本省,086,42,052,1,82,5,00,北海道開発事業費,特定道路事業交付金,2272000,2408000,-136000
国土交通省,国土交通本省,086,45,086,1,82,5,00,北海道開発事業費,循環型社会形成推進交付金,1639000,1555000,84000
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,農山漁村地域整備交付金,11382000,11284000,98000
国土交通省,国土交通本省,086,46,052,1,82,5,00,北海道開発事業費,美しい森林づくり基盤整備交付金,26000,37000,-11000
国土交通省,国土交通本省,086,47,052,1,82,5,00,北海道開発事業費,社会資本整備総合交付金,33863000,35824000,-1961000
国土交通省,国土交通本省,086,47,052,1,82,5,00,北海道開発事業費,防災・安全社会資本整備交付金,40821000,45489000,-4668000
国土交通省,国土交通本省,086,41,051,1,20,4,00,北海道開発事業費,河川災害復旧等関連緊急事業費,0,1218000,-1218000
